sample_id,algorithm,original_size,compressed_size,compression_ratio,compression_time_ms,decompression_time_ms,verified
sample_000791,gzip,1048576,357880,0.34130096435546875,166.0605,1.3748,True
sample_000791,bz2,1048576,348449,0.3323068618774414,167.0756,22.4269,True
sample_000791,lzma,1048576,333796,0.3183326721191406,178.8622,10.3558,True
sample_000791,zstd,1048576,365107,0.3481931686401367,4.677,1.1093,True
sample_000792,gzip,16384,16407,1.00140380859375,0.1549,0.0114,True
sample_000792,bz2,16384,16844,1.028076171875,2.9209,0.951,True
sample_000792,lzma,16384,16444,1.003662109375,8.7853,0.0587,True
sample_000792,zstd,16384,16394,1.0006103515625,0.0304,0.0028,True
sample_000793,gzip,16384,9642,0.5885009765625,0.4282,0.0585,True
sample_000793,bz2,16384,8420,0.513916015625,1.6376,0.4071,True
sample_000793,lzma,16384,9720,0.59326171875,7.4246,0.4221,True
sample_000793,zstd,16384,8607,0.52532958984375,0.0979,0.033,True
sample_000794,gzip,16384,57,0.00347900390625,0.03,0.0059,True
sample_000794,bz2,16384,53,0.00323486328125,1.4413,0.0883,True
sample_000794,lzma,16384,124,0.007568359375,4.2349,0.039,True
sample_000794,zstd,16384,22,0.0013427734375,0.0073,0.0035,True
sample_000795,gzip,16384,96,0.005859375,0.0576,0.0084,True
sample_000795,bz2,16384,154,0.0093994140625,0.1143,0.0528,True
sample_000795,lzma,16384,156,0.009521484375,4.2296,0.0533,True
sample_000795,zstd,16384,65,0.00396728515625,0.0078,0.0035,True
sample_000796,gzip,16384,2413,0.14727783203125,0.2448,0.0209,True
sample_000796,bz2,16384,1847,0.11273193359375,1.1816,0.2483,True
sample_000796,lzma,16384,2120,0.12939453125,7.7216,0.126,True
sample_000796,zstd,16384,2660,0.162353515625,0.0412,0.0159,True
sample_000797,gzip,16384,6752,0.412109375,0.2636,0.0549,True
sample_000797,bz2,16384,6804,0.415283203125,3.4381,0.4998,True
sample_000797,lzma,16384,6432,0.392578125,6.4814,0.4078,True
sample_000797,zstd,16384,6751,0.41204833984375,0.0573,0.0169,True
sample_000798,gzip,65536,65574,1.000579833984375,1.07,0.0157,True
sample_000798,bz2,65536,66167,1.0096282958984375,6.1708,2.7264,True
sample_000798,lzma,65536,65600,1.0009765625,15.2467,0.2522,True
sample_000798,zstd,65536,65546,1.000152587890625,0.0524,0.0021,True
sample_000799,gzip,65536,19770,0.301666259765625,32.1851,0.1121,True
sample_000799,bz2,65536,18033,0.2751617431640625,4.4388,1.9587,True
sample_000799,lzma,65536,18560,0.283203125,23.0203,0.9701,True
sample_000799,zstd,65536,21445,0.3272247314453125,0.3471,0.0802,True
sample_000800,gzip,65536,192,0.0029296875,0.1651,0.019,True
sample_000800,bz2,65536,106,0.001617431640625,6.9151,0.452,True
sample_000800,lzma,65536,160,0.00244140625,5.3506,0.1525,True
sample_000800,zstd,65536,34,0.000518798828125,0.029,0.0077,True
sample_000801,gzip,65536,640,0.009765625,0.7659,0.0189,True
sample_000801,bz2,65536,1229,0.0187530517578125,0.5928,0.2026,True
sample_000801,lzma,65536,596,0.00909423828125,6.469,0.2559,True
sample_000801,zstd,65536,437,0.0066680908203125,0.029,0.0218,True
sample_000802,gzip,65536,27082,0.413238525390625,4.032,0.1893,True
sample_000802,bz2,65536,22975,0.3505706787109375,4.5651,1.9503,True
sample_000802,lzma,65536,20912,0.319091796875,19.2449,1.5197,True
sample_000802,zstd,65536,27362,0.417510986328125,0.4353,0.1091,True
sample_000803,gzip,65536,21156,0.32281494140625,1.9854,0.1223,True
sample_000803,bz2,65536,19993,0.3050689697265625,8.2088,1.2865,True
sample_000803,lzma,65536,19192,0.2928466796875,13.8163,0.9849,True
sample_000803,zstd,65536,21303,0.3250579833984375,0.1254,0.0363,True
sample_000804,gzip,262144,262242,1.0003738403320312,5.7153,0.0503,True
sample_000804,bz2,262144,263764,1.0061798095703125,23.9449,12.104,True
sample_000804,lzma,262144,262216,1.000274658203125,55.422,0.327,True
sample_000804,zstd,262144,262159,1.0000572204589844,0.3078,0.0074,True
sample_000805,gzip,262144,150635,0.5746269226074219,17.4029,0.9696,True
sample_000805,bz2,262144,133374,0.5087814331054688,17.7973,7.9995,True
sample_000805,lzma,262144,143368,0.546905517578125,60.9532,6.6829,True
sample_000805,zstd,262144,149066,0.5686416625976562,2.4391,0.6608,True
sample_000806,gzip,262144,1101,0.004199981689453125,0.5062,0.0493,True
sample_000806,bz2,262144,479,0.001827239990234375,35.6606,2.2456,True
sample_000806,lzma,262144,312,0.001190185546875,6.9085,0.5138,True
sample_000806,zstd,262144,162,0.00061798095703125,0.2367,0.0059,True
sample_000807,gzip,262144,32339,0.12336349487304688,6.9167,0.1884,True
sample_000807,bz2,262144,23900,0.0911712646484375,4.6928,1.7322,True
sample_000807,lzma,262144,21440,0.081787109375,67.7492,1.9708,True
sample_000807,zstd,262144,20813,0.07939529418945312,0.6196,0.2921,True
sample_000808,gzip,262144,102405,0.3906440734863281,20.745,0.7045,True
sample_000808,bz2,262144,89035,0.3396415710449219,17.2183,7.519,True
sample_000808,lzma,262144,77768,0.296661376953125,71.5848,4.7148,True
sample_000808,zstd,262144,114695,0.4375267028808594,2.2699,0.468,True
sample_000809,gzip,262144,92955,0.3545951843261719,26.4017,0.3678,True
sample_000809,bz2,262144,88256,0.336669921875,33.497,4.6646,True
sample_000809,lzma,262144,85476,0.3260650634765625,39.1008,4.9494,True
sample_000809,zstd,262144,99684,0.3802642822265625,0.9552,0.2473,True
sample_000810,gzip,1048576,1048914,1.0003223419189453,22.385,0.8981,True
sample_000810,bz2,1048576,1053672,1.0048599243164062,102.2481,70.6787,True
sample_000810,lzma,1048576,1048688,1.0001068115234375,224.5571,1.747,True
sample_000810,zstd,1048576,1048609,1.0000314712524414,0.7127,0.343,True
sample_000811,gzip,1048576,600196,0.5723915100097656,72.7455,4.1658,True
sample_000811,bz2,1048576,533358,0.5086498260498047,91.8668,38.3416,True
sample_000811,lzma,1048576,563548,0.5374412536621094,415.7838,24.8894,True
sample_000811,zstd,1048576,542309,0.517186164855957,8.1407,1.4295,True
sample_000812,gzip,1048576,3764,0.003589630126953125,1.2807,0.5785,True
sample_000812,bz2,1048576,1055,0.0010061264038085938,300.9201,7.1513,True
sample_000812,lzma,1048576,420,0.000400543212890625,20.0638,2.4195,True
sample_000812,zstd,1048576,234,0.0002231597900390625,0.3702,0.3593,True
sample_000813,gzip,1048576,9547,0.009104728698730469,18.2285,0.6031,True
sample_000813,bz2,1048576,11375,0.010848045349121094,5.3973,3.2181,True
sample_000813,lzma,1048576,7984,0.0076141357421875,41.8111,3.6669,True
sample_000813,zstd,1048576,9524,0.009082794189453125,0.5447,0.4547,True
sample_000814,gzip,1048576,137074,0.1307239532470703,23.8436,1.202,True
sample_000814,bz2,1048576,80748,0.07700729370117188,90.0382,22.0521,True
sample_000814,lzma,1048576,102804,0.09804153442382812,411.0856,6.7456,True
sample_000814,zstd,1048576,169378,0.1615314483642578,2.8432,1.3502,True
sample_000815,gzip,1048576,395746,0.3774127960205078,63.8737,2.3241,True
sample_000815,bz2,1048576,380030,0.3624248504638672,156.6933,25.9337,True
sample_000815,lzma,1048576,366080,0.34912109375,199.6433,11.3899,True
sample_000815,zstd,1048576,395748,0.3774147033691406,4.8263,0.9742,True
sample_000816,gzip,16384,16407,1.00140380859375,0.1484,0.0051,True
sample_000816,bz2,16384,16836,1.027587890625,2.3331,0.5957,True
sample_000816,lzma,16384,16444,1.003662109375,7.4051,0.0713,True
sample_000816,zstd,16384,16394,1.0006103515625,0.0279,0.0019,True
sample_000817,gzip,16384,5151,0.31439208984375,2.7003,0.0401,True
sample_000817,bz2,16384,4580,0.279541015625,1.4118,0.4312,True
sample_000817,lzma,16384,4904,0.29931640625,8.337,0.2594,True
sample_000817,zstd,16384,5521,0.33697509765625,0.0896,0.0323,True
sample_000818,gzip,16384,175,0.01068115234375,0.0415,0.0154,True
sample_000818,bz2,16384,220,0.013427734375,2.0179,0.1966,True
sample_000818,lzma,16384,188,0.011474609375,4.4792,0.0527,True
sample_000818,zstd,16384,84,0.005126953125,0.01,0.0017,True
sample_000819,gzip,16384,554,0.0338134765625,0.3115,0.0098,True
sample_000819,bz2,16384,851,0.05194091796875,0.4348,0.0929,True
sample_000819,lzma,16384,496,0.0302734375,5.838,0.0838,True
sample_000819,zstd,16384,407,0.02484130859375,0.0148,0.0082,True
sample_000820,gzip,16384,7167,0.43743896484375,0.7203,0.0422,True
sample_000820,bz2,16384,6081,0.37115478515625,1.7001,0.5463,True
sample_000820,lzma,16384,5952,0.36328125,8.4013,0.5167,True
sample_000820,zstd,16384,7383,0.45062255859375,0.1912,0.0405,True
sample_000821,gzip,16384,6144,0.375,0.2307,0.0337,True
sample_000821,bz2,16384,6124,0.373779296875,2.5496,0.5138,True
sample_000821,lzma,16384,5688,0.34716796875,6.691,0.4535,True
sample_000821,zstd,16384,6179,0.37713623046875,0.0395,0.0135,True
sample_000822,gzip,65536,65574,1.000579833984375,1.313,0.0163,True
sample_000822,bz2,65536,66190,1.009979248046875,6.1236,3.3909,True
sample_000822,lzma,65536,65600,1.0009765625,17.116,0.1179,True
sample_000822,zstd,65536,65546,1.000152587890625,0.0495,0.0029,True
sample_000823,gzip,65536,10355,0.1580047607421875,59.5222,0.0688,True
sample_000823,bz2,65536,10644,0.16241455078125,4.3457,1.76,True
sample_000823,lzma,65536,9468,0.14447021484375,38.4733,1.15,True
sample_000823,zstd,65536,12314,0.187896728515625,0.3654,0.1674,True
sample_000824,gzip,65536,433,0.0066070556640625,0.1412,0.0302,True
sample_000824,bz2,65536,438,0.006683349609375,8.297,0.6417,True
sample_000824,lzma,65536,280,0.0042724609375,5.215,0.1897,True
sample_000824,zstd,65536,148,0.00225830078125,0.0126,0.0025,True
sample_000825,gzip,65536,8057,0.1229400634765625,1.7623,0.053,True
sample_000825,bz2,65536,7131,0.1088104248046875,2.0519,0.6187,True
sample_000825,lzma,65536,5460,0.08331298828125,20.9342,0.5651,True
sample_000825,zstd,65536,5212,0.07952880859375,0.0964,0.0692,True
sample_000826,gzip,65536,9061,0.1382598876953125,1.8825,0.0647,True
sample_000826,bz2,65536,6671,0.1017913818359375,4.9128,1.0124,True
sample_000826,lzma,65536,7380,0.11260986328125,24.1249,0.4838,True
sample_000826,zstd,65536,10841,0.1654205322265625,0.2224,0.0557,True
sample_000827,gzip,65536,25068,0.38250732421875,4.6017,0.1082,True
sample_000827,bz2,65536,23825,0.3635406494140625,9.8052,1.5524,True
sample_000827,lzma,65536,21784,0.3323974609375,18.2559,1.1885,True
sample_000827,zstd,65536,25223,0.3848724365234375,0.1564,0.0675,True
sample_000828,gzip,262144,262242,1.0003738403320312,4.3655,0.0395,True
sample_000828,bz2,262144,263758,1.0061569213867188,21.9806,12.2904,True
sample_000828,lzma,262144,262216,1.000274658203125,50.795,0.371,True
sample_000828,zstd,262144,262159,1.0000572204589844,0.355,0.006,True
sample_000829,gzip,262144,75975,0.2898216247558594,158.1906,0.4193,True
sample_000829,bz2,262144,71787,0.2738456726074219,20.6973,7.8004,True
sample_000829,lzma,262144,72924,0.2781829833984375,98.9514,3.1102,True
sample_000829,zstd,262144,85781,0.3272285461425781,1.8294,0.4306,True
sample_000830,gzip,262144,719,0.002742767333984375,0.5067,0.1283,True
sample_000830,bz2,262144,152,0.000579833984375,32.9756,2.4659,True
sample_000830,lzma,262144,208,0.00079345703125,7.2296,0.5071,True
sample_000830,zstd,262144,66,0.00025177001953125,0.2028,0.0175,True
sample_000831,gzip,262144,2485,0.009479522705078125,4.591,0.0791,True
sample_000831,bz2,262144,3852,0.0146942138671875,2.0498,0.8881,True
sample_000831,lzma,262144,2096,0.00799560546875,13.2041,0.6865,True
sample_000831,zstd,262144,1804,0.0068817138671875,0.3815,0.0795,True
sample_000832,gzip,262144,102554,0.39121246337890625,19.8613,0.9054,True
sample_000832,bz2,262144,89049,0.3396949768066406,17.9769,8.6636,True
sample_000832,lzma,262144,77892,0.2971343994140625,85.1406,6.2282,True
sample_000832,zstd,262144,114816,0.43798828125,2.1691,0.5505,True
sample_000833,gzip,262144,95260,0.3633880615234375,30.8852,0.3227,True
sample_000833,bz2,262144,90065,0.3435707092285156,42.8346,5.8663,True
sample_000833,lzma,262144,86508,0.3300018310546875,51.098,4.1433,True
sample_000833,zstd,262144,97041,0.3701820373535156,1.2416,0.2648,True
sample_000834,gzip,1048576,1048914,1.0003223419189453,26.3467,0.9914,True
sample_000834,bz2,1048576,1053532,1.0047264099121094,96.2803,54.662,True
sample_000834,lzma,1048576,1048688,1.0001068115234375,219.0109,1.5263,True
sample_000834,zstd,1048576,1048609,1.0000314712524414,0.653,0.2857,True
sample_000835,gzip,1048576,600320,0.572509765625,44.4899,3.525,True
sample_000835,bz2,1048576,533217,0.5085153579711914,75.5781,39.4942,True
sample_000835,lzma,1048576,564052,0.5379219055175781,412.4564,25.0966,True
sample_000835,zstd,1048576,543767,0.5185766220092773,12.5325,1.538,True
sample_000836,gzip,1048576,3176,0.00302886962890625,1.9871,0.9115,True
sample_000836,bz2,1048576,587,0.0005598068237304688,294.9157,5.071,True
sample_000836,lzma,1048576,352,0.000335693359375,15.7263,1.9036,True
sample_000836,zstd,1048576,170,0.0001621246337890625,0.3818,0.3511,True
sample_000837,gzip,1048576,130123,0.12409496307373047,31.0406,1.1031,True
sample_000837,bz2,1048576,88361,0.08426761627197266,12.7792,6.6996,True
sample_000837,lzma,1048576,85540,0.08157730102539062,332.4429,10.39,True
sample_000837,zstd,1048576,88958,0.08483695983886719,2.7106,1.9966,True
sample_000838,gzip,1048576,137382,0.13101768493652344,30.8219,1.3519,True
sample_000838,bz2,1048576,80589,0.07685565948486328,114.2982,29.5905,True
sample_000838,lzma,1048576,102804,0.09804153442382812,461.1056,6.818,True
sample_000838,zstd,1048576,169199,0.1613607406616211,3.1164,1.2304,True
sample_000839,gzip,1048576,363184,0.3463592529296875,22.7071,1.4388,True
sample_000839,bz2,1048576,345330,0.3293323516845703,166.3074,20.6771,True
sample_000839,lzma,1048576,344888,0.32891082763671875,154.9685,14.7989,True
sample_000839,zstd,1048576,353224,0.33686065673828125,2.5242,0.8184,True
sample_000840,gzip,16384,16407,1.00140380859375,0.1472,0.0044,True
sample_000840,bz2,16384,16842,1.0279541015625,2.0557,0.6612,True
sample_000840,lzma,16384,16444,1.003662109375,7.1711,0.0538,True
sample_000840,zstd,16384,16394,1.0006103515625,0.0237,0.0023,True
sample_000841,gzip,16384,5157,0.31475830078125,2.4505,0.0347,True
sample_000841,bz2,16384,4587,0.27996826171875,1.6136,0.4711,True
sample_000841,lzma,16384,4908,0.299560546875,10.3248,0.3395,True
sample_000841,zstd,16384,5559,0.33929443359375,0.2555,0.0975,True
sample_000842,gzip,16384,95,0.00579833984375,0.0556,0.0107,True
sample_000842,bz2,16384,94,0.0057373046875,3.609,0.1345,True
sample_000842,lzma,16384,136,0.00830078125,4.6902,0.0681,True
sample_000842,zstd,16384,34,0.0020751953125,0.0125,0.0046,True
sample_000843,gzip,16384,566,0.0345458984375,0.2365,0.0157,True
sample_000843,bz2,16384,868,0.052978515625,0.413,0.1044,True
sample_000843,lzma,16384,504,0.03076171875,7.0321,0.0742,True
sample_000843,zstd,16384,420,0.025634765625,0.0154,0.007,True
sample_000844,gzip,16384,2485,0.15167236328125,0.2137,0.0179,True
sample_000844,bz2,16384,1744,0.1064453125,1.0409,0.395,True
sample_000844,lzma,16384,2276,0.138916015625,8.1003,0.1417,True
sample_000844,zstd,16384,2764,0.168701171875,0.0455,0.0161,True
sample_000845,gzip,16384,6150,0.3753662109375,0.4353,0.0293,True
sample_000845,bz2,16384,6074,0.3707275390625,1.8745,1.1064,True
sample_000845,lzma,16384,5492,0.335205078125,7.7546,0.3179,True
sample_000845,zstd,16384,6145,0.37506103515625,0.0614,0.0207,True
sample_000846,gzip,65536,65574,1.000579833984375,1.0231,0.0129,True
sample_000846,bz2,65536,66198,1.010101318359375,10.1557,3.7007,True
sample_000846,lzma,65536,65600,1.0009765625,19.9339,0.2462,True
sample_000846,zstd,65536,65546,1.000152587890625,0.1072,0.0061,True
sample_000847,gzip,65536,38306,0.584503173828125,3.572,0.236,True
sample_000847,bz2,65536,33475,0.5107879638671875,4.9855,2.4793,True
sample_000847,lzma,65536,36872,0.5626220703125,20.2834,1.5668,True
sample_000847,zstd,65536,32809,0.5006256103515625,0.0653,0.0336,True
sample_000848,gzip,65536,431,0.0065765380859375,0.0952,0.0187,True
sample_000848,bz2,65536,435,0.0066375732421875,8.912,0.4546,True
sample_000848,lzma,65536,280,0.0042724609375,6.2109,0.2687,True
sample_000848,zstd,65536,148,0.00225830078125,0.0815,0.0062,True
sample_000849,gzip,65536,8046,0.122772216796875,2.5088,0.0529,True
sample_000849,bz2,65536,7092,0.10821533203125,1.4618,0.6506,True
sample_000849,lzma,65536,5464,0.0833740234375,19.5271,0.5171,True
sample_000849,zstd,65536,5218,0.079620361328125,0.1199,0.0748,True
sample_000850,gzip,65536,9120,0.13916015625,1.651,0.075,True
sample_000850,bz2,65536,5775,0.0881195068359375,4.075,1.0563,True
sample_000850,lzma,65536,7748,0.11822509765625,24.4375,1.0023,True
sample_000850,zstd,65536,10765,0.1642608642578125,0.3247,0.1396,True
sample_000851,gzip,65536,23923,0.3650360107421875,1.4532,0.1856,True
sample_000851,bz2,65536,21997,0.3356475830078125,9.0848,1.3873,True
sample_000851,lzma,65536,21424,0.326904296875,13.6951,1.4682,True
sample_000851,zstd,65536,24266,0.370269775390625,0.1629,0.0637,True
sample_000852,gzip,262144,262242,1.0003738403320312,5.3216,0.0397,True
sample_000852,bz2,262144,263760,1.00616455078125,23.8387,14.4183,True
sample_000852,lzma,262144,262216,1.000274658203125,58.0709,0.4595,True
sample_000852,zstd,262144,262159,1.0000572204589844,0.4341,0.077,True
sample_000853,gzip,262144,76004,0.2899322509765625,175.0641,0.467,True
sample_000853,bz2,262144,71771,0.2737846374511719,19.7802,8.159,True
sample_000853,lzma,262144,73004,0.2784881591796875,99.4872,3.645,True
sample_000853,zstd,262144,85767,0.3271751403808594,2.1652,0.5085,True
sample_000854,gzip,262144,716,0.0027313232421875,0.7069,0.0893,True
sample_000854,bz2,262144,152,0.000579833984375,34.5417,2.0081,True
sample_000854,lzma,262144,208,0.00079345703125,6.6082,0.3729,True
sample_000854,zstd,262144,66,0.00025177001953125,0.196,0.0164,True
sample_000855,gzip,262144,2501,0.009540557861328125,4.8002,0.0484,True
sample_000855,bz2,262144,3806,0.01451873779296875,2.3346,0.7508,True
sample_000855,lzma,262144,2104,0.008026123046875,12.1671,0.7729,True
sample_000855,zstd,262144,1804,0.0068817138671875,0.2537,0.1088,True
sample_000856,gzip,262144,34963,0.13337326049804688,6.5207,0.2046,True
sample_000856,bz2,262144,25601,0.09766006469726562,18.197,3.3242,True
sample_000856,lzma,262144,26396,0.1006927490234375,85.2916,1.8332,True
sample_000856,zstd,262144,43230,0.16490936279296875,0.9555,0.2258,True
sample_000857,gzip,262144,92897,0.3543739318847656,25.4222,0.3217,True
sample_000857,bz2,262144,88277,0.3367500305175781,33.1639,5.9185,True
sample_000857,lzma,262144,85964,0.3279266357421875,36.867,4.6218,True
sample_000857,zstd,262144,98091,0.3741874694824219,0.9777,0.2961,True
sample_000858,gzip,1048576,1048914,1.0003223419189453,21.214,1.0036,True
sample_000858,bz2,1048576,1053663,1.0048513412475586,96.4933,58.804,True
sample_000858,lzma,1048576,1048688,1.0001068115234375,228.9588,1.7045,True
sample_000858,zstd,1048576,1048609,1.0000314712524414,0.8108,0.3674,True
sample_000859,gzip,1048576,600204,0.5723991394042969,61.7859,3.4993,True
sample_000859,bz2,1048576,533297,0.5085916519165039,83.2081,46.4638,True
sample_000859,lzma,1048576,563740,0.5376243591308594,409.8806,22.9204,True
sample_000859,zstd,1048576,542796,0.5176506042480469,8.384,1.3754,True
sample_000860,gzip,1048576,2626,0.0025043487548828125,1.3348,0.7769,True
sample_000860,bz2,1048576,347,0.00033092498779296875,218.4547,5.2765,True
sample_000860,lzma,1048576,320,0.00030517578125,15.2172,2.0093,True
sample_000860,zstd,1048576,138,0.0001316070556640625,0.3394,0.3396,True
sample_000861,gzip,1048576,130362,0.12432289123535156,29.7695,1.0514,True
sample_000861,bz2,1048576,88568,0.08446502685546875,13.003,7.2787,True
sample_000861,lzma,1048576,85736,0.08176422119140625,303.3879,8.5849,True
sample_000861,zstd,1048576,89278,0.08514213562011719,2.3858,1.3935,True
sample_000862,gzip,1048576,137131,0.13077831268310547,26.3126,1.3529,True
sample_000862,bz2,1048576,104694,0.09984397888183594,95.1315,26.9317,True
sample_000862,lzma,1048576,101088,0.096405029296875,530.125,9.4109,True
sample_000862,zstd,1048576,172467,0.16447734832763672,3.6652,1.5585,True
sample_000863,gzip,1048576,329925,0.31464099884033203,185.4759,1.3361,True
sample_000863,bz2,1048576,317671,0.30295467376708984,214.1956,28.8567,True
sample_000863,lzma,1048576,308280,0.29399871826171875,256.7006,8.6981,True
sample_000863,zstd,1048576,328698,0.31347084045410156,3.0494,1.229,True
sample_000864,gzip,16384,16407,1.00140380859375,0.2965,0.0077,True
sample_000864,bz2,16384,16858,1.0289306640625,2.3556,0.6204,True
sample_000864,lzma,16384,16444,1.003662109375,7.3811,0.0474,True
sample_000864,zstd,16384,16394,1.0006103515625,0.0172,0.0012,True
sample_000865,gzip,16384,7536,0.4599609375,0.9945,0.0705,True
sample_000865,bz2,16384,6454,0.3939208984375,1.2204,0.4454,True
sample_000865,lzma,16384,7308,0.446044921875,7.2974,0.3419,True
sample_000865,zstd,16384,7376,0.4501953125,0.1286,0.032,True
sample_000866,gzip,16384,94,0.0057373046875,0.0846,0.0339,True
sample_000866,bz2,16384,89,0.00543212890625,1.6914,0.1375,True
sample_000866,lzma,16384,136,0.00830078125,4.7071,0.0462,True
sample_000866,zstd,16384,34,0.0020751953125,0.008,0.0026,True
sample_000867,gzip,16384,95,0.00579833984375,0.0847,0.0076,True
sample_000867,bz2,16384,153,0.00933837890625,0.1248,0.0668,True
sample_000867,lzma,16384,156,0.009521484375,4.8064,0.0795,True
sample_000867,zstd,16384,65,0.00396728515625,0.0087,0.0039,True
sample_000868,gzip,16384,2508,0.153076171875,0.2325,0.0267,True
sample_000868,bz2,16384,1735,0.10589599609375,1.0616,0.213,True
sample_000868,lzma,16384,2288,0.1396484375,9.4594,0.1589,True
sample_000868,zstd,16384,2836,0.173095703125,0.0475,0.0175,True
sample_000869,gzip,16384,6357,0.38800048828125,0.5487,0.0323,True
sample_000869,bz2,16384,6498,0.3966064453125,1.5713,0.3623,True
sample_000869,lzma,16384,5616,0.3427734375,7.1654,0.3936,True
sample_000869,zstd,16384,6336,0.38671875,0.0474,0.0196,True
sample_000870,gzip,65536,65574,1.000579833984375,1.4505,0.012,True
sample_000870,bz2,65536,66162,1.009552001953125,5.9733,2.4835,True
sample_000870,lzma,65536,65600,1.0009765625,15.4209,0.0998,True
sample_000870,zstd,65536,65546,1.000152587890625,0.0541,0.002,True
sample_000871,gzip,65536,38319,0.5847015380859375,4.1269,0.2124,True
sample_000871,bz2,65536,33493,0.5110626220703125,4.4816,1.7659,True
sample_000871,lzma,65536,36872,0.5626220703125,20.3186,1.8114,True
sample_000871,zstd,65536,32811,0.5006561279296875,0.2249,0.1011,True
sample_000872,gzip,65536,191,0.0029144287109375,0.1182,0.0274,True
sample_000872,bz2,65536,103,0.0015716552734375,8.5701,0.431,True
sample_000872,lzma,65536,160,0.00244140625,5.0874,0.1292,True
sample_000872,zstd,65536,34,0.000518798828125,0.0137,0.0086,True
sample_000873,gzip,65536,8045,0.1227569580078125,3.4669,0.121,True
sample_000873,bz2,65536,7035,0.1073455810546875,1.9595,1.2013,True
sample_000873,lzma,65536,5464,0.0833740234375,22.6057,0.5206,True
sample_000873,zstd,65536,5217,0.0796051025390625,0.0875,0.0655,True
sample_000874,gzip,65536,27120,0.413818359375,4.6737,0.1631,True
sample_000874,bz2,65536,22918,0.349700927734375,4.3497,1.5706,True
sample_000874,lzma,65536,20880,0.318603515625,22.2795,1.3497,True
sample_000874,zstd,65536,27367,0.4175872802734375,0.386,0.0741,True
sample_000875,gzip,65536,21560,0.3289794921875,1.8024,0.1018,True
sample_000875,bz2,65536,19970,0.304718017578125,11.3706,1.2492,True
sample_000875,lzma,65536,19472,0.297119140625,13.4577,1.0653,True
sample_000875,zstd,65536,21582,0.329315185546875,0.1169,0.0372,True
sample_000876,gzip,262144,262242,1.0003738403320312,5.7068,0.0629,True
sample_000876,bz2,262144,263746,1.0061111450195312,23.3632,11.8521,True
sample_000876,lzma,262144,262216,1.000274658203125,55.0363,0.3111,True
sample_000876,zstd,262144,262159,1.0000572204589844,0.3157,0.0057,True
sample_000877,gzip,262144,112825,0.4303932189941406,35.3281,0.6703,True
sample_000877,bz2,262144,101841,0.3884925842285156,18.7023,9.4761,True
sample_000877,lzma,262144,107560,0.410308837890625,74.5809,6.6149,True
sample_000877,zstd,262144,117089,0.4466590881347656,2.675,0.8067,True
sample_000878,gzip,262144,1101,0.004199981689453125,0.2991,0.0381,True
sample_000878,bz2,262144,487,0.001857757568359375,35.8724,2.2411,True
sample_000878,lzma,262144,312,0.001190185546875,6.6869,0.3843,True
sample_000878,zstd,262144,162,0.00061798095703125,0.1887,0.0059,True
sample_000879,gzip,262144,2433,0.009281158447265625,3.6793,0.0489,True
sample_000879,bz2,262144,3796,0.0144805908203125,2.0936,0.7761,True
sample_000879,lzma,262144,2064,0.00787353515625,11.8347,0.6792,True
sample_000879,zstd,262144,1769,0.006748199462890625,0.2585,0.0685,True
sample_000880,gzip,262144,34925,0.13322830200195312,6.4008,0.2963,True
sample_000880,bz2,262144,25533,0.09740066528320312,22.4014,5.7271,True
sample_000880,lzma,262144,26512,0.10113525390625,108.6555,1.8019,True
sample_000880,zstd,262144,43116,0.1644744873046875,0.7567,0.2141,True
sample_000881,gzip,262144,95450,0.36411285400390625,5.716,0.3801,True
sample_000881,bz2,262144,92754,0.35382843017578125,34.7075,4.6099,True
sample_000881,lzma,262144,89360,0.34088134765625,43.484,5.868,True
sample_000881,zstd,262144,95810,0.36548614501953125,1.0688,0.1899,True
sample_000882,gzip,1048576,1048914,1.0003223419189453,21.7433,0.8903,True
sample_000882,bz2,1048576,1053669,1.004857063293457,89.1913,57.5472,True
sample_000882,lzma,1048576,1048688,1.0001068115234375,215.15,1.6569,True
sample_000882,zstd,1048576,1048609,1.0000314712524414,0.6931,0.3096,True
sample_000883,gzip,1048576,446726,0.42603111267089844,171.4934,2.8095,True
sample_000883,bz2,1048576,407207,0.38834285736083984,73.4547,41.2059,True
sample_000883,lzma,1048576,427392,0.4075927734375,453.5546,18.1291,True
sample_000883,zstd,1048576,468020,0.4463386535644531,7.592,1.8512,True
sample_000884,gzip,1048576,3177,0.0030298233032226562,2.3407,0.5717,True
sample_000884,bz2,1048576,589,0.0005617141723632812,258.2417,4.973,True
sample_000884,lzma,1048576,352,0.000335693359375,14.7415,1.9607,True
sample_000884,zstd,1048576,170,0.0001621246337890625,0.3301,0.5071,True
sample_000885,gzip,1048576,9521,0.009079933166503906,21.3323,0.7419,True
sample_000885,bz2,1048576,11362,0.010835647583007812,6.2538,3.5762,True
sample_000885,lzma,1048576,7932,0.007564544677734375,40.321,3.2071,True
sample_000885,zstd,1048576,9458,0.009019851684570312,0.5584,0.4808,True
sample_000886,gzip,1048576,137062,0.13071250915527344,31.234,1.2596,True
sample_000886,bz2,1048576,104718,0.09986686706542969,94.19,27.8641,True
sample_000886,lzma,1048576,100184,0.09554290771484375,478.8938,7.3381,True
sample_000886,zstd,1048576,172332,0.16434860229492188,3.5852,1.1503,True
sample_000887,gzip,1048576,280874,0.26786231994628906,234.4107,0.9371,True
